1/1!2:0,9/4!1:0*-115
3/3!2:0,7/1!2:-1*3
4/3!3:-1,9/3!0:0*5
0/1!2:1,9/3!1:0*3
3/2!2:0,6/1!3:0*21
3/1!3:-1,5/0!2:0*-1
1/0!2:-1,7/1!2:-1*0
2/3!1:1,6/1!1:0*-1
2/3!2:0,5/0!2:0*-1
2/3!3:0,7/3!3:1*-1
1/0!3:0,9/3!1:0*-1
0/1!3:1,9/3!1:0*-1
4/4!2:0,9/3!0:0*1
4/3!2:-1,9/3!2:-1*81
1/0!3:0,7/1!0:0*2
2/2!3:1,5/0!2:0*-1
1/0!2:-1,9/3!1:0*-2
3/2!2:-1,5/0!3:0*-1
0/0!1:0,7/1!1:0*239
2/1!2:-1,7/2!1:0*999
3/4!3:0,6/1!2:0*-4
4/4!2:0,6/1!1:0*-2
2/2!3:0,8/3!3:0*74
2/1!2:-1,8/3!2:0*245
1/0!3:0,6/2!0:0*3
3/3!3:-1,7/1!2:-1*0
1/0!2:-1,7/1!1:0*3
2/1!3:-1,5/1!1:1*134
3/4!2:1,5/1!0:0*4
0/0!2:0,7/3!1:0*-1
2/0!3:-1,8/3!2:0*-2
2/3!1:1,8/4!3:1*1
2/3!2:0,8/4!2:0*1
2/3!3:0,5/0!2:0*4
0/1!2:1,8/4!0:0*2
4/3!2:-1,6/1!2:0*-3
2/3!2:1,5/0!1:0*0
2/2!2:0,9/3!1:0*1
4/3!3:-1,9/4!2:0*-43
4/3!3:-1,9/3!3:-1*12
2/1!2:-1,7/3!0:0*8
1/0!3:-1,9/3!0:0*2
1/1!1:0,6/0!1:-1*0
1/0!2:-1,6/0!0:0*5
0/2!3:1,8/2!2:-1*1
4/4!3:0,9/3!0:0*3
2/2!1:0,5/1!2:1*21
0/1!2:1,7/3!1:0*1
0/1!3:0,7/3!0:0*5
0/1!3:0,7/2!0:0*1
0/0!3:0,9/3!1:0*-3
2/3!2:1,6/1!2:0*-4
2/3!2:1,8/3!3:0*-2
1/0!2:-1,8/4!1:0*11
2/2!3:-1,6/0!2:-1*-2
1/0!2:-1,9/4!3:0*-31
3/3!1:0,7/1!0:0*2
2/2!2:0,9/4!2:0*-156
0/1!3:1,5/1!0:0*2
4/3!3:-1,6/2!1:1*-5
2/3!2:1,6/0!2:-1*-15
1/0!2:-1,7/2!1:0*1
3/4!3:0,6/0!1:-1*-1
0/0!3:0,7/2!0:0*2
2/2!3:0,7/3!0:0*3
0/1!3:1,5/0!2:0*-800
2/3!2:1,5/1!0:0*1
2/3!2:1,6/2!1:0*4
2/3!3:0,6/2!0:0*3
1/2!2:1,6/2!2:1*9986
3/3!2:0,6/2!1:0*-2
3/3!3:0,7/2!2:0*-5
1/2!3:1,8/2!3:-1*9
2/1!3:-1,9/4!2:0*-4
1/3!3:1,9/3!1:0*1
2/0!3:-1,9/3!0:0*2
1/2!2:1,5/0!3:0*998
1/1!3:-1,8/3!3:0*-3
4/4!3:0,8/3!3:0*-104P
0/0!1:0,8/2!2:-1*125
0/1!2:1,5/0!1:0*999
2/3!1:1,7/2!3:0*-2
2/3!2:0,7/2!2:0*1
4/4!3:0,7/2!0:0*7
1/0!2:-1,9/3!1:-1*1
1/0!2:-1,6/1!3:0*-504
3/4!2:1,5/1!1:0*6
1/1!2:0,9/4!3:0*9990
1/1!3:0,7/3!0:0*2
1/1!1:0,7/2!0:0*6
4/4!2:0,7/2!1:0*999
2/3!2:1,7/2!1:0*999
2/3!3:0,7/2!0:0*3
1/3!3:1,9/4!1:0*-1
2/1!3:-1,5/1!0:0*9
2/2!2:0,5/1!1:1*999
3/4!2:1,7/2!2:0*-2
3/4!3:0,7/1!1:-1*0
3/3!2:0,6/0!2:-1*-5
3/3!3:0,8/2!1:0*-162
1/2!2:1,6/2!1:1*1
1/2!3:0,8/2!3:-1*335
3/2!1:-1,8/2!2:0*0
3/4!2:1,6/1!3:0*-270
1/1!3:-1,5/1!3:1*1
0/0!1:0,5/1!2:0*2
4/4!2:0,7/2!0:0*8
4/3!2:-1,5/0!3:0*829
1/1!1:0,6/2!1:0*7
4/2!3:-1,6/2!0:0*2
0/0!3:-1,8/3!1:1*-1
1/0!2:-1,6/2!1:1*21
0/1!3:1,7/2!2:0*-4
3/4!2:1,8/3!2:0*10
0/1!3:1,7/1!3:-1*51
2/2!1:0,7/1!2:0*9981
3/4!3:0,8/3!1:0*-4
4/4!2:0,5/1!1:1*996
3/4!2:1,5/1!1:1*-1
3/4!3:0,8/3!3:0*-4
1/2!3:0,5/0!1:0*0
2/3!3:0,5/0!0:0*4
4/3!2:-1,7/3!2:1*145
2/1!3:-1,7/3!1:0*01
3/4!2:1,7/1!1:0*3
3/4!3:0,7/1!0:0*5
4/4!2:0,6/0!1:-1*39
2/2!2:0,5/1!1:0*01
3/2!2:-1,8/3!1:0*42
3/2!3:0,8/3!0:0*7
3/4!3:0,5/0!2:0*0
0/0!1:0,5/1!1:1*999
1/1!1:0,8/3!3:0*-234
0/1!2:1,8/3!2:0*30
2/3!2:1,5/1!2:1*-1
2/3!3:0,5/1!1:0*01
4/4!1:0,7/2!2:0*998
3/2!3:0,8/3!1:0*-2
4/4!3:0,9/3!1:0*998
4/3!3:-1,7/1!0:0*1
3/3!1:0,7/2!2:0*997
2/2!1:0,7/1!1:-1*123
3/3!2:0,7/1!0:0*1
4/4!2:0,7/1!1:0*999
2/2!3:0,7/1!0:0*6
0/0!1:0,9/3!1:-1*43
2/0!3:-1,7/2!1:0*3
4/3!3:-1,7/2!0:0*4
2/3!2:1,7/2!2:0*01
1/1!1:0,7/2!3:0*-290
2/2!1:0,7/2!1:1*999
3/2!1:-1,9/4!3:0*2
3/2!2:0,6/2!2:1*2
4/4!2:0,6/2!1:0*999
2/1!3:-1,7/2!2:0*-6
4/4!2:0,7/1!0:0*6
0/1!3:1,9/4!3:0*738
1/2!2:1,5/0!2:0*999
2/1!2:-1,8/4!2:0*2
2/1!3:0,8/4!1:0*-20
1/2!3:0,8/4!0:0*6
3/3!1:0,6/1!1:0*01
3/3!2:0,7/3!2:1*-8824
2/2!3:0,8/4!2:0*-1
2/2!3:1,5/0!3:0*0
0/0!1:0,5/1!1:0*999
0/0!2:0,8/3!2:0*999
0/0!3:0,5/1!0:0*4
1/1!1:0,5/0!3:0*-999
4/4!2:0,5/2!1:1*1
0/0!2:0,8/4!2:0*2
0/0!3:0,5/2!0:0*1
1/0!3:0,6/1!1:0*-3
0/1!1:1,7/2!1:0*-1
0/0!1:0,6/1!2:0*998
1/1!1:0,7/2!2:0*998
2/1!3:0,7/2!1:0*10
1/0!2:-1,8/3!3:0*-38
2/3!3:1,7/2!2:0*999
0/0!1:0,7/2!1:0*214
1/0!3:0,7/2!0:0*1
2/2!2:0,8/2!2:-1*997
0/1!3:1,9/3!0:0*9
2/1!3:-1,8/3!3:0*-9
4/4!3:0,7/2!3:0*9996
3/3!1:0,5/1!1:1*9993
0/1!3:0,5/1!0:0*5
2/1!2:-1,8/3!3:0*723
2/1!3:0,8/3!2:0*188
4/4!3:0,7/2!2:0*995
0/0!1:0,5/0!2:0*9986
4/4!3:0,8/3!2:0*999
3/3!1:0,7/1!2:-1*2
1/1!1:0,5/0!1:0*19
2/2!3:0,5/0!0:0*1
1/0!2:-1,7/2!3:0*110
1/0!3:0,8/3!2:0*9
2/1!2:-1,9/3!1:0*229
2/2!3:1,6/0!1:0*-1
3/2!2:-1,9/4!2:0*2
3/3!3:1,5/0!1:0*1
0/1!3:0,5/0!0:0*1
1/1!2:0,7/1!2:-1*996
0/1!2:1,8/3!3:0*999
0/1!3:0,5/0!1:0*5261
4/3!1:-1,5/0!0:0*1
1/1!1:0,9/3!1:0*9991
1/0!2:-1,6/0!1:-1*2
1/0!3:0,9/3!0:0*8
0/0!3:0,6/0!3:-1*837
4/4!1:0,7/2!3:0*998
3/2!2:-1,8/3!2:0*30
3/2!3:0,5/1!1:0*01
4/3!2:-1,9/4!1:0*1314
1/1!2:0,9/3!1:0*1316
2/2!2:0,9/3!0:0*3
1/1!2:0,9/4!2:0*-415
1/0!3:-1,6/0!3:-1*5
3/2!2:-1,8/3!3:0*-12
4/4!1:0,8/2!2:-1*162
1/1!1:0,7/1!1:-1*476
3/3!3:0,9/3!3:-1*5
4/4!2:0,6/1!2:0*9997
4/4!3:0,8/4!3:1*238
2/1!1:-1,8/4!2:0*1
3/3!1:0,7/2!3:0*9985
3/2!2:-1,6/2!2:1*813
1/1!2:0,8/3!3:0*-563
1/1!3:0,8/4!2:1*-2
1/1!1:0,6/1!3:0*-998
1/1!2:0,5/1!2:1*9993
4/4!2:0,8/4!2:1*997
0/0!3:0,9/3!0:0*5
2/2!2:0,5/0!3:0*999
3/3!2:0,9/3!2:-1*996
4/4!1:0,9/3!1:0*9990
1/0!2:-1,9/3!0:0*3
1/1!1:0,6/1!2:0*-132
4/4!2:0,9/4!3:0*999
3/3!1:0,6/2!1:1*2
1/1!2:0,6/2!0:0*6
2/2!2:0,6/2!2:1*999
1/2!2:1,9/4!2:0*19
3/4!2:1,8/3!3:0*-3
1/3!3:1,7/2!2:0*-2
3/4!3:0,7/2!1:0*-1
1/1!1:0,5/0!2:0*998
1/0!2:-1,9/4!2:0*0
3/3!2:0,7/2!2:0*241
3/3!3:0,6/1!3:0*1
3/4!2:1,6/1!2:0*-70
3/4!3:0,5/0!3:0*-1
0/0!2:0,8/3!3:0*998
3/3!1:0,9/4!3:0*996
1/1!1:0,9/4!2:0*997
3/3!2:0,6/1!3:0*-196
4/4!1:0,6/0!2:-1*81
2/2!1:0,7/2!3:0*997
3/2!3:-1,6/0!1:0*-2
1/1!1:0,9/4!3:0*-998
4/4!1:0,6/1!3:0*999
1/1!2:0,7/2!3:0*-998
2/2!1:0,7/2!2:0*999
3/3!1:0,7/3!1:1*999
0/0!1:0,5/0!3:0*998
2/2!2:0,5/0!2:0*999
4/4!2:0,7/3!0:0*4
